Category ID,Category Name,Category Label Level 1,Category Label Level 2,Category Label Level 3,Category Label Level 4,Category Label Level 5,Category Label Level 6
56aa371be4b08b9a8d573535,Kumpir Restaurant,Dining and Drinking , Restaurant , Turkish Restaurant , Kumpir Restaurant,,
56aa371be4b08b9a8d5734bd,Kumru Restaurant,Dining and Drinking , Restaurant , Turkish Restaurant , Kumru Restaurant,,
5283c7b4e4b094cb91ec88d5,Manti Place,Dining and Drinking , Restaurant , Turkish Restaurant , Manti Place,,
5283c7b4e4b094cb91ec88da,Meyhane,Dining and Drinking , Restaurant , Turkish Restaurant , Meyhane,,
530faca9bcbc57f1066bc2f2,Pide Place,Dining and Drinking , Restaurant , Turkish Restaurant , Pide Place,,
58daa1558bbb0b01f18ec1df,Pilavcı,Dining and Drinking , Restaurant , Turkish Restaurant , Pilavcı,,
58daa1558bbb0b01f18ec1dc,Söğüş Place,Dining and Drinking , Restaurant , Turkish Restaurant , Söğüş Place,,
56aa371be4b08b9a8d5734bf,Tantuni Restaurant,Dining and Drinking , Restaurant , Turkish Restaurant , Tantuni Restaurant,,
56aa371be4b08b9a8d5734c1,Turkish Coffeehouse,Dining and Drinking , Restaurant , Turkish Restaurant , Turkish Coffeehouse,,
5283c7b4e4b094cb91ec88d4,Turkish Home Cooking Restaurant,Dining and Drinking , Restaurant , Turkish Restaurant , Turkish Home Cooking Restaurant,,
58daa1558bbb0b01f18ec1e2,Çöp Şiş Place,Dining and Drinking , Restaurant , Turkish Restaurant , Çöp Şiş Place,,
52e928d0bcbc57f1066b7e96,Ukrainian Restaurant,Dining and Drinking , Restaurant , Ukrainian Restaurant,,,
52e928d0bcbc57f1066b7e9a,Varenyky Restaurant,Dining and Drinking , Restaurant , Ukrainian Restaurant , Varenyky Restaurant,,
52e928d0bcbc57f1066b7e9b,West-Ukrainian Restaurant,Dining and Drinking , Restaurant , Ukrainian Restaurant , West-Ukrainian Restaurant,,
4bf58dd8d48988d1d3941735,Vegan and Vegetarian Restaurant,Dining and Drinking , Restaurant , Vegan and Vegetarian Restaurant,,,
4bf58dd8d48988d14c941735,Wings Joint,Dining and Drinking , Restaurant , Wings Joint,,,
52f2ab2ebcbc57f1066b8b41,Smoothie Shop,Dining and Drinking , Smoothie Shop,,,,
4bf58dd8d48988d1c7941735,Snack Place,Dining and Drinking , Snack Place,,,,
4bf58dd8d48988d1de941735,Vineyard,Dining and Drinking , Vineyard,,,,
4bf58dd8d48988d14b941735,Winery,Dining and Drinking , Winery,,,,
4d4b7105d754a06373d81259,Event,Event,,,,,
5267e4d9e4b0ec79466e48c6,Conference,Event , Conference,,,,
5267e4d9e4b0ec79466e48c9,Convention,Event , Convention,,,,
63be6904847c3692a84b9bb7,Entertainment Event,Event , Entertainment Event,,,,
5267e4d9e4b0ec79466e48c7,Festival,Event , Entertainment Event , Festival,,,
62d587aeda6648532de2b88c,Beer Festival,Event , Entertainment Event , Festival , Beer Festival,,
5267e4d9e4b0ec79466e48d1,Music Festival,Event , Entertainment Event , Music Festival,,,
52741d85e4b0d5d1e3c6a6d9,Parade,Event , Entertainment Event , Parade,,,
5bae9231bedf3950379f89c5,Sporting Event,Event , Entertainment Event , Sporting Event,,,
58daa1558bbb0b01f18ec1fa,Line,Event , Line,,,,
63be6904847c3692a84b9bb8,Marketplace,Event , Marketplace,,,,
52f2ab2ebcbc57f1066b8b3b,Christmas Market,Event , Marketplace , Christmas Market,,,
52f2ab2ebcbc57f1066b8b54,Stoop Sale,Event , Marketplace , Stoop Sale,,,
5267e4d8e4b0ec79466e48c5,Street Fair,Event , Marketplace , Street Fair,,,
53e0feef498e5aac066fd8a9,Street Food Gathering,Event , Marketplace , Street Food Gathering,,,
5bae9231bedf3950379f89c3,Trade Fair,Event , Marketplace , Trade Fair,,,
5267e4d9e4b0ec79466e48c8,Other Event,Event , Other Event,,,,
63be6904847c3692a84b9bb9,Health and Medicine,Health and Medicine,,,,,
63be6904847c3692a84b9bba,AIDS Resource,Health and Medicine , AIDS Resource,,,,
52e81612bcbc57f1066b7a3b,Acupuncture Clinic,Health and Medicine , Acupuncture Clinic,,,,
52e81612bcbc57f1066b7a3c,Alternative Medicine Clinic,Health and Medicine , Alternative Medicine Clinic,,,,
63be6904847c3692a84b9bbb,Assisted Living Service,Health and Medicine , Assisted Living Service,,,,
5f2c43a65b4c177b9a6dcc62,Blood Bank,Health and Medicine , Blood Bank,,,,
52e81612bcbc57f1066b7a3a,Chiropractor,Health and Medicine , Chiropractor,,,,
4bf58dd8d48988d178941735,Dentist,Health and Medicine , Dentist,,,,
63be6904847c3692a84b9bbc,Emergency Service,Health and Medicine , Emergency Service,,,,
63be6904847c3692a84b9bbd,Ambulance Service,Health and Medicine , Emergency Service , Ambulance Service,,,
4bf58dd8d48988d194941735,Emergency Room,Health and Medicine , Emergency Service , Emergency Room,,,
63be6904847c3692a84b9bbe,Healthcare Clinic,Health and Medicine , Healthcare Clinic,,,,
63be6904847c3692a84b9bbf,Home Health Care Service,Health and Medicine , Home Health Care Service,,,,
5f2c5b8b5b4c177b9a6ddf0b,Hospice,Health and Medicine , Hospice,,,,
4bf58dd8d48988d196941735,Hospital,Health and Medicine , Hospital,,,,
63be6904847c3692a84b9bc0,Children's Hospital,Health and Medicine , Hospital , Children's Hospital,,,
58daa1558bbb0b01f18ec1f7,Hospital Unit,Health and Medicine , Hospital , Hospital Unit,,,
56aa371be4b08b9a8d5734ff,Maternity Clinic,Health and Medicine , Maternity Clinic,,,,
4bf58dd8d48988d104941735,Medical Center,Health and Medicine , Medical Center,,,,
4f4531b14b9074f6e4fb0103,Medical Lab,Health and Medicine , Medical Lab,,,,
63be6904847c3692a84b9bc1,Mental Health Service,Health and Medicine , Mental Health Service,,,,
52e81612bcbc57f1066b7a39,Mental Health Clinic,Health and Medicine , Mental Health Service , Mental Health Clinic,,,
63be6904847c3692a84b9bc2,Psychologist,Health and Medicine , Mental Health Service , Psychologist,,,
63be6904847c3692a84b9bc3,Nurse,Health and Medicine , Nurse,,,,
63be6904847c3692a84b9bc4,Nursing Home,Health and Medicine , Nursing Home,,,,
58daa1558bbb0b01f18ec1d0,Nutritionist,Health and Medicine , Nutritionist,,,,
522e32fae4b09b556e370f19,Optometrist,Health and Medicine , Optometrist,,,,
63be6904847c3692a84b9bc5,Other Healthcare Professional,Health and Medicine , Other Healthcare Professional,,,,
5744ccdfe4b0c0459246b4af,Physical Therapy Clinic,Health and Medicine , Physical Therapy Clinic,,,,
63be6904847c3692a84b9bc6,Physician,Health and Medicine , Physician,,,,
63be6904847c3692a84b9bc7,Anesthesiologist,Health and Medicine , Physician , Anesthesiologist,,,
63be6904847c3692a84b9bc8,Cardiologist,Health and Medicine , Physician , Cardiologist,,,
63be6904847c3692a84b9bc9,Dermatologist,Health and Medicine , Physician , Dermatologist,,,
4bf58dd8d48988d177941735,Doctor's Office,Health and Medicine , Physician , Doctor's Office,,,
63be6904847c3692a84b9bca,"Ear, Nose and Throat Doctor",Health and Medicine , Physician ," Ear, Nose and Throat Doctor",,,
63be6904847c3692a84b9bcb,Family Medicine Doctor,Health and Medicine , Physician , Family Medicine Doctor,,,
63be6904847c3692a84b9bcc,Gastroenterologist,Health and Medicine , Physician , Gastroenterologist,,,
63be6904847c3692a84b9bcd,General Surgeon,Health and Medicine , Physician , General Surgeon,,,
63be6904847c3692a84b9bce,Geriatric Doctor,Health and Medicine , Physician , Geriatric Doctor,,,
63be6904847c3692a84b9bcf,Internal Medicine Doctor,Health and Medicine , Physician , Internal Medicine Doctor,,,
63be6904847c3692a84b9bd0,Neurologist,Health and Medicine , Physician , Neurologist,,,
63be6904847c3692a84b9bd1,Obstetrician Gynecologist (Ob-gyn),Health and Medicine , Physician , Obstetrician Gynecologist (Ob-gyn),,,
63be6904847c3692a84b9bd2,Oncologist,Health and Medicine , Physician , Oncologist,,,
63be6904847c3692a84b9bd3,Ophthalmologist,Health and Medicine , Physician , Ophthalmologist,,,
63be6904847c3692a84b9bd4,Oral Surgeon,Health and Medicine , Physician , Oral Surgeon,,,
63be6904847c3692a84b9bd5,Orthopedic Surgeon,Health and Medicine , Physician , Orthopedic Surgeon,,,
63be6904847c3692a84b9bd6,Pathologist,Health and Medicine , Physician , Pathologist,,,
63be6904847c3692a84b9bd7,Pediatrician,Health and Medicine , Physician , Pediatrician,,,
63be6904847c3692a84b9bd8,Plastic Surgeon,Health and Medicine , Physician , Plastic Surgeon,,,
63be6904847c3692a84b9bd9,Psychiatrist,Health and Medicine , Physician , Psychiatrist,,,
63be6904847c3692a84b9bda,Radiologist,Health and Medicine , Physician , Radiologist,,,
63be6904847c3692a84b9bdb,Respiratory Doctor,Health and Medicine , Physician , Respiratory Doctor,,,
63be6904847c3692a84b9bdc,Urologist,Health and Medicine , Physician , Urologist,,,
63be6904847c3692a84b9bdd,Podiatrist,Health and Medicine , Podiatrist,,,,
63be6904847c3692a84b9bde,Sports Medicine Clinic,Health and Medicine , Sports Medicine Clinic,,,,
56aa371be4b08b9a8d573526,Urgent Care Center,Health and Medicine , Urgent Care Center,,,,
4d954af4a243a5684765b473,Veterinarian,Health and Medicine , Veterinarian,,,,
590a0744340a5803fd8508c3,Weight Loss Center,Health and Medicine , Weight Loss Center,,,,
63be6904847c3692a84b9bdf,Women's Health Clinic,Health and Medicine , Women's Health Clinic,,,,
4d4b7105d754a06377d81259,Landmarks and Outdoors,Landmarks and Outdoors,,,,,
52e81612bcbc57f1066b7a28,Bathing Area,Landmarks and Outdoors , Bathing Area,,,,
56aa371be4b08b9a8d573544,Bay,Landmarks and Outdoors , Bay,,,,
4bf58dd8d48988d1e2941735,Beach,Landmarks and Outdoors , Beach,,,,
56aa371be4b08b9a8d57355e,Bike Trail,Landmarks and Outdoors , Bike Trail,,,,
5fabfc8099ce226e27fe6b0d,Boat Launch,Landmarks and Outdoors , Boat Launch,,,,
52e81612bcbc57f1066b7a22,Botanical Garden,Landmarks and Outdoors , Botanical Garden,,,,
4bf58dd8d48988d1df941735,Bridge,Landmarks and Outdoors , Bridge,,,,
4bf58dd8d48988d1e4941735,Campground,Landmarks and Outdoors , Campground,,,,
56aa371be4b08b9a8d573562,Canal,Landmarks and Outdoors , Canal,,,,
56aa371be4b08b9a8d57353b,Canal Lock,Landmarks and Outdoors , Canal Lock,,,,
50aaa49e4b90af0d42d5de11,Castle,Landmarks and Outdoors , Castle,,,,
56aa371be4b08b9a8d573511,Cave,Landmarks and Outdoors , Cave,,,,
5fac018b99ce226e27fe7573,Dam,Landmarks and Outdoors , Dam,,,,
52e81612bcbc57f1066b7a12,Dive Spot,Landmarks and Outdoors , Dive Spot,,,,
4bf58dd8d48988d15b941735,Farm,Landmarks and Outdoors , Farm,,,,
4bf58dd8d48988d15f941735,Field,Landmarks and Outdoors , Field,,,,
52e81612bcbc57f1066b7a23,Forest,Landmarks and Outdoors , Forest,,,,
56aa371be4b08b9a8d573547,Fountain,Landmarks and Outdoors , Fountain,,,,
4bf58dd8d48988d15a941735,Garden,Landmarks and Outdoors , Garden,,,,
4bf58dd8d48988d1e0941735,Harbor or Marina,Landmarks and Outdoors , Harbor or Marina,,,,
4bf58dd8d48988d159941735,Hiking Trail,Landmarks and Outdoors , Hiking Trail,,,,
5bae9231bedf3950379f89cd,Hill,Landmarks and Outdoors , Hill,,,,
4deefb944765f83613cdba6e,Historic and Protected Site,Landmarks and Outdoors , Historic and Protected Site,,,,
4bf58dd8d48988d160941735,Hot Spring,Landmarks and Outdoors , Hot Spring,,,,
50aaa4314b90af0d42d5de10,Island,Landmarks and Outdoors , Island,,,,
4bf58dd8d48988d161941735,Lake,Landmarks and Outdoors , Lake,,,,
4bf58dd8d48988d15d941735,Lighthouse,Landmarks and Outdoors , Lighthouse,,,,
5642206c498e4bfca532186c,Memorial Site,Landmarks and Outdoors , Memorial Site,,,,
4bf58dd8d48988d12d941735,Monument,Landmarks and Outdoors , Monument,,,,
4eb1d4d54b900d56c88a45fc,Mountain,Landmarks and Outdoors , Mountain,,,,
55a5a1ebe4b013909087cb77,Mountain Hut,Landmarks and Outdoors , Mountain Hut,,,,
52e81612bcbc57f1066b7a13,Nature Preserve,Landmarks and Outdoors , Nature Preserve,,,,
52e81612bcbc57f1066b7a30,Nudist Beach,Landmarks and Outdoors , Nudist Beach,,,,
4bf58dd8d48988d162941735,Other Great Outdoors,Landmarks and Outdoors , Other Great Outdoors,,,,
52e81612bcbc57f1066b7a14,Palace,Landmarks and Outdoors , Palace,,,,
4bf58dd8d48988d163941735,Park,Landmarks and Outdoors , Park,,,,
4bf58dd8d48988d1e5941735,Dog Park,Landmarks and Outdoors , Park , Dog Park,,,
52e81612bcbc57f1066b7a21,National Park,Landmarks and Outdoors , Park , National Park,,,
63be6904847c3692a84b9be0,Natural Park,Landmarks and Outdoors , Park , Natural Park,,,
5fabfe3599ce226e27fe709a,Picnic Area,Landmarks and Outdoors , Park , Picnic Area,,,
4bf58dd8d48988d1e7941735,Playground,Landmarks and Outdoors , Park , Playground,,,
5bae9231bedf3950379f89d0,State or Provincial Park,Landmarks and Outdoors , Park , State or Provincial Park,,,
63be6904847c3692a84b9be1,Urban Park,Landmarks and Outdoors , Park , Urban Park,,,
52e81612bcbc57f1066b7a25,Pedestrian Plaza,Landmarks and Outdoors , Pedestrian Plaza,,,,
5fac010d99ce226e27fe7467,Picnic Shelter,Landmarks and Outdoors , Picnic Shelter,,,,
4bf58dd8d48988d164941735,Plaza,Landmarks and Outdoors , Plaza,,,,
56aa371be4b08b9a8d573541,Reservoir,Landmarks and Outdoors , Reservoir,,,,
4eb1d4dd4b900d56c88a45fd,River,Landmarks and Outdoors , River,,,,
50328a4b91d4c4b30a586d6b,Rock Climbing Spot,Landmarks and Outdoors , Rock Climbing Spot,,,,
4bf58dd8d48988d133951735,Roof Deck,Landmarks and Outdoors , Roof Deck,,,,
4bf58dd8d48988d165941735,Scenic Lookout,Landmarks and Outdoors , Scenic Lookout,,,,
4bf58dd8d48988d166941735,Sculpture Garden,Landmarks and Outdoors , Sculpture Garden,,,,
4eb1baf03b7b2c5b1d4306ca,Stable,Landmarks and Outdoors , Stable,,,,
530e33ccbcbc57f1066bbfe4,States and Municipalities,Landmarks and Outdoors , States and Municipalities,,,,
50aa9e094b90af0d42d5de0d,City,Landmarks and Outdoors , States and Municipalities , City,,,
530e33ccbcbc57f1066bbff7,Country,Landmarks and Outdoors , States and Municipalities , Country,,,
5345731ebcbc57f1066c39b2,County,Landmarks and Outdoors , States and Municipalities , County,,,
4f2a25ac4b909258e854f55f,Neighborhood,Landmarks and Outdoors , States and Municipalities , Neighborhood,,,
530e33ccbcbc57f1066bbff8,State,Landmarks and Outdoors , States and Municipalities , State,,,
530e33ccbcbc57f1066bbff3,Town,Landmarks and Outdoors , States and Municipalities , Town,,,
530e33ccbcbc57f1066bbff9,Village,Landmarks and Outdoors , States and Municipalities , Village,,,
4bf58dd8d48988d130941735,Structure,Landmarks and Outdoors , Structure,,,,
4bf58dd8d48988d1e3941735,Surf Spot,Landmarks and Outdoors , Surf Spot,,,,
52e81612bcbc57f1066b7a24,Tree,Landmarks and Outdoors , Tree,,,,
52f2ab2ebcbc57f1066b8b4a,Tunnel,Landmarks and Outdoors , Tunnel,,,,
5032848691d4c4b30a586d61,Volcano,Landmarks and Outdoors , Volcano,,,,
56aa371be4b08b9a8d573560,Waterfall,Landmarks and Outdoors , Waterfall,,,,
56aa371be4b08b9a8d5734c3,Waterfront,Landmarks and Outdoors , Waterfront,,,,
4fbc1be21983fc883593e321,Well,Landmarks and Outdoors , Well,,,,
5bae9231bedf3950379f89c7,Windmill,Landmarks and Outdoors , Windmill,,,,
4d4b7105d754a06376d81259,Nightlife Spot,Nightlife Spot,,,,,
4bf58dd8d48988d11a941735,Other Nightlife,Nightlife Spot , Other Nightlife,,,,
4d4b7105d754a06378d81259,Retail,Retail,,,,,
5267e446e4b0ec79466e48c4,Adult Store,Retail , Adult Store,,,,
4bf58dd8d48988d116951735,Antique Store,Retail , Antique Store,,,,
4bf58dd8d48988d127951735,Arts and Crafts Store,Retail , Arts and Crafts Store,,,,
63be6904847c3692a84b9be2,Auction House,Retail , Auction House,,,,
56aa371be4b08b9a8d5734d3,Auto Workshop,Retail , Auto Workshop,,,,
63be6904847c3692a84b9be3,Automotive Retail,Retail , Automotive Retail,,,,
4eb1c1623b7b52c0e1adc2ec,Car Dealership,Retail , Automotive Retail , Car Dealership,,,
63be6904847c3692a84b9be4,Classic and Antique Car Dealership,Retail , Automotive Retail , Car Dealership , Classic and Antique Car Dealership,,
5e8f50bd03c7a9000c1e2fbc,New Car Dealership,Retail , Automotive Retail , Car Dealership , New Car Dealership,,
63be6904847c3692a84b9be5,RV and Motorhome Dealership,Retail , Automotive Retail , Car Dealership , RV and Motorhome Dealership,,
5e8f501a03c7a9000c1e2e88,Used Car Dealership,Retail , Automotive Retail , Car Dealership , Used Car Dealership,,
63be6904847c3692a84b9be6,Car Parts and Accessories,Retail , Automotive Retail , Car Parts and Accessories,,,
63be6904847c3692a84b9be7,Moped Dealership,Retail , Automotive Retail , Moped Dealership,,,
63be6904847c3692a84b9be8,Motor Scooter Dealership,Retail , Automotive Retail , Motor Scooter Dealership,,,
5032833091d4c4b30a586d60,Motorcycle Dealership,Retail , Automotive Retail , Motorcycle Dealership,,,
59d79d6b2e268052fa2a3332,Motorsports Store,Retail , Automotive Retail , Motorsports Store,,,
4bf58dd8d48988d124951735,Automotive Shop,Retail , Automotive Shop,,,,
52f2ab2ebcbc57f1066b8b32,Baby Store,Retail , Baby Store,,,,
52f2ab2ebcbc57f1066b8b40,Betting Shop,Retail , Betting Shop,,,,
52f2ab2ebcbc57f1066b8b42,Big Box Store,Retail , Big Box Store,,,,
4bf58dd8d48988d1f1941735,Board Store,Retail , Board Store,,,,
4bf58dd8d48988d114951735,Bookstore,Retail , Bookstore,,,,
52f2ab2ebcbc57f1066b8b30,Used Bookstore,Retail , Bookstore , Used Bookstore,,,
4bf58dd8d48988d104951735,Boutique,Retail , Boutique,,,,
63be6904847c3692a84b9be9,Cannabis Store,Retail , Cannabis Store,,,,
52f2ab2ebcbc57f1066b8b18,Comic Book Store,Retail , Comic Book Store,,,,
63be6904847c3692a84b9bea,Computers and Electronics Retail,Retail , Computers and Electronics Retail,,,,
4eb1bdf03b7b55596b4a7491,Camera Store,Retail , Computers and Electronics Retail , Camera Store,,,
4bf58dd8d48988d122951735,Electronics Store,Retail , Computers and Electronics Retail , Electronics Store,,,
4f04afc02fb6e1c99f3db0bc,Mobile Phone Store,Retail , Computers and Electronics Retail , Mobile Phone Store,,,
4bf58dd8d48988d10b951735,Video Games Store,Retail , Computers and Electronics Retail , Video Games Store,,,
5454144b498ec1f095bff2f2,Construction Supplies Store,Retail , Construction Supplies Store,,,,
4d954b0ea243a5684a65b473,Convenience Store,Retail , Convenience Store,,,,
4bf58dd8d48988d10c951735,Cosmetics Store,Retail , Cosmetics Store,,,,
52f2ab2ebcbc57f1066b8b17,Costume Store,Retail , Costume Store,,,,
63be6904847c3692a84b9beb,Dance Store,Retail , Dance Store,,,,
4bf58dd8d48988d1f6941735,Department Store,Retail , Department Store,,,,
52dea92d3cf9994f4e043dbb,Discount Store,Retail , Discount Store,,,,
5745c2e4498e11e7bccabdbd,Drugstore,Retail , Drugstore,,,,
589ddde98ae3635c072819ee,Duty-free Store,Retail , Duty-free Store,,,,
4d954afda243a5684865b473,Eyecare Store,Retail , Eyecare Store,,,,
63be6904847c3692a84b9bec,Fashion Retail,Retail , Fashion Retail,,,,
56aa371be4b08b9a8d5734cb,Batik Store,Retail , Fashion Retail , Batik Store,,,
4bf58dd8d48988d11a951735,Bridal Store,Retail , Fashion Retail , Bridal Store,,,
4bf58dd8d48988d105951735,Children's Clothing Store,Retail , Fashion Retail , Children's Clothing Store,,,
4bf58dd8d48988d103951735,Clothing Store,Retail , Fashion Retail , Clothing Store,,,
4bf58dd8d48988d102951735,Fashion Accessories Store,Retail , Fashion Retail , Fashion Accessories Store,,,
4bf58dd8d48988d111951735,Jewelry Store,Retail , Fashion Retail , Jewelry Store,,,
4bf58dd8d48988d109951735,Lingerie Store,Retail , Fashion Retail , Lingerie Store,,,
4bf58dd8d48988d106951735,Men's Store,Retail , Fashion Retail , Men's Store,,,
4bf58dd8d48988d107951735,Shoe Store,Retail , Fashion Retail , Shoe Store,,,
63be6904847c3692a84b9bed,Sunglasses Store,Retail , Fashion Retail , Sunglasses Store,,,
63be6904847c3692a84b9bee,Swimwear Store,Retail , Fashion Retail , Swimwear Store,,,
52f2ab2ebcbc57f1066b8b2e,Watch Store,Retail , Fashion Retail , Watch Store,,,
4bf58dd8d48988d108951735,Women's Store,Retail , Fashion Retail , Women's Store,,,
503287a291d4c4b30a586d65,Financial or Legal Service,Retail , Financial or Legal Service,,,,
52f2ab2ebcbc57f1066b8b3a,Fireworks Store,Retail , Fireworks Store,,,,
4bf58dd8d48988d1f7941735,Flea Market,Retail , Flea Market,,,,
56aa371be4b08b9a8d573505,Floating Market,Retail , Floating Market,,,,
4bf58dd8d48988d11b951735,Flower Store,Retail , Flower Store,,,,
4bf58dd8d48988d1f9941735,Food and Beverage Retail,Retail , Food and Beverage Retail,,,,
5370f356bcbc57f1066c94c2,Beer Store,Retail , Food and Beverage Retail , Beer Store,,,
4bf58dd8d48988d11d951735,Butcher,Retail , Food and Beverage Retail , Butcher,,,
4bf58dd8d48988d117951735,Candy Store,Retail , Food and Beverage Retail , Candy Store,,,
4bf58dd8d48988d11e951735,Cheese Store,Retail , Food and Beverage Retail , Cheese Store,,,
52f2ab2ebcbc57f1066b8b31,Chocolate Store,Retail , Food and Beverage Retail , Chocolate Store,,,
5e18993feee47d000759b256,Coffee Roaster,Retail , Food and Beverage Retail , Coffee Roaster,,,
58daa1558bbb0b01f18ec1ca,Dairy Store,Retail , Food and Beverage Retail , Dairy Store,,,
4bf58dd8d48988d1fa941735,Farmers Market,Retail , Food and Beverage Retail , Farmers Market,,,
4bf58dd8d48988d10e951735,Fish Market,Retail , Food and Beverage Retail , Fish Market,,,
52f2ab2ebcbc57f1066b8b1c,Fruit and Vegetable Store,Retail , Food and Beverage Retail , Fruit and Vegetable Store,,,
4bf58dd8d48988d1f5941735,Gourmet Store,Retail , Food and Beverage Retail , Gourmet Store,,,
4bf58dd8d48988d118951735,Grocery Store,Retail , Food and Beverage Retail , Grocery Store,,,
52f2ab2ebcbc57f1066b8b45,Organic Grocery,Retail , Food and Beverage Retail , Grocery Store , Organic Grocery,,
50aa9e744b90af0d42d5de0e,Health Food Store,Retail , Food and Beverage Retail , Health Food Store,,,
52f2ab2ebcbc57f1066b8b2c,Herbs and Spices Store,Retail , Food and Beverage Retail , Herbs and Spices Store,,,
5f2c41945b4c177b9a6dc7d6,Imported Food Store,Retail , Food and Beverage Retail , Imported Food Store,,,
63be6904847c3692a84b9bef,Kosher Store,Retail , Food and Beverage Retail , Kosher Store,,,
58daa1558bbb0b01f18ec1e8,Kuruyemişçi Shop,Retail , Food and Beverage Retail , Kuruyemişçi Shop,,,
4bf58dd8d48988d186941735,Liquor Store,Retail , Food and Beverage Retail , Liquor Store,,,
63be6904847c3692a84b9bf0,Meat and Seafood Store,Retail , Food and Beverage Retail , Meat and Seafood Store,,,
56aa371be4b08b9a8d573564,Sausage Store,Retail , Food and Beverage Retail , Sausage Store,,,
52f2ab2ebcbc57f1066b8b46,Supermarket,Retail , Food and Beverage Retail , Supermarket,,,
58daa1558bbb0b01f18ec1e5,Turşucu Shop,Retail , Food and Beverage Retail , Turşucu Shop,,,
4bf58dd8d48988d119951735,Wine Store,Retail , Food and Beverage Retail , Wine Store,,,
52f2ab2ebcbc57f1066b8b24,Framing Store,Retail , Framing Store,,,,
4bf58dd8d48988d1f8941735,Furniture and Home Store,Retail , Furniture and Home Store,,,,
52f2ab2ebcbc57f1066b8b2a,Carpet Store,Retail , Furniture and Home Store , Carpet Store,,,
63be6904847c3692a84b9bf1,Home Appliance Store,Retail , Furniture and Home Store , Home Appliance Store,,,
63be6904847c3692a84b9bf2,Housewares Store,Retail , Furniture and Home Store , Housewares Store,,,
58daa1558bbb0b01f18ec1b4,Kitchen Supply Store,Retail , Furniture and Home Store , Kitchen Supply Store,,,
55888a5a498e782e3303b43a,Lighting Store,Retail , Furniture and Home Store , Lighting Store,,,
52f2ab2ebcbc57f1066b8b27,Mattress Store,Retail , Furniture and Home Store , Mattress Store,,,
4eb1c0253b7b52c0e1adc2e9,Garden Center,Retail , Garden Center,,,,
4bf58dd8d48988d128951735,Gift Store,Retail , Gift Store,,,,
4bf58dd8d48988d112951735,Hardware Store,Retail , Hardware Store,,,,
4bf58dd8d48988d1fb941735,Hobby Store,Retail , Hobby Store,,,,
52f2ab2ebcbc57f1066b8b25,Knitting Store,Retail , Knitting Store,,,,
52f2ab2ebcbc57f1066b8b2b,Leather Goods Store,Retail , Leather Goods Store,,,,
52f2ab2ebcbc57f1066b8b29,Luggage Store,Retail , Luggage Store,,,,
52c71aaf3cf9994f4e043d17,Marijuana Dispensary,Retail , Marijuana Dispensary,,,,
50be8ee891d4fa8dcc7199a7,Market,Retail , Market,,,,
58daa1558bbb0b01f18ec206,Medical Supply Store,Retail , Medical Supply Store,,,,
4bf58dd8d48988d1ff941735,Miscellaneous Store,Retail , Miscellaneous Store,,,,
56aa371be4b08b9a8d57354a,Mobility Store,Retail , Mobility Store,,,,
4bf58dd8d48988d1fe941735,Music Store,Retail , Music Store,,,,
5f2c5a295b4c177b9a6ddd0e,Newsagent,Retail , Newsagent,,,,
4f04ad622fb6e1c99f3db0b9,Newsstand,Retail , Newsstand,,,,
4bf58dd8d48988d121951735,Office Supply Store,Retail , Office Supply Store,,,,
52f2ab2ebcbc57f1066b8b22,Outdoor Supply Store,Retail , Outdoor Supply Store,,,,
5744ccdfe4b0c0459246b4df,Outlet Mall,Retail , Outlet Mall,,,,
52f2ab2ebcbc57f1066b8b35,Outlet Store,Retail , Outlet Store,,,,
63be6904847c3692a84b9bf3,Packaging Supply Store,Retail , Packaging Supply Store,,,,
63be6904847c3692a84b9bf4,Party Supply Store,Retail , Party Supply Store,,,,
52f2ab2ebcbc57f1066b8b34,Pawn Shop,Retail , Pawn Shop,,,,
52f2ab2ebcbc57f1066b8b23,Perfume Store,Retail , Perfume Store,,,,
4bf58dd8d48988d100951735,Pet Supplies Store,Retail , Pet Supplies Store,,,,
4bf58dd8d48988d10f951735,Pharmacy,Retail , Pharmacy,,,,
52f2ab2ebcbc57f1066b8b3d,Pop-Up Store,Retail , Pop-Up Store,,,,
52f2ab2ebcbc57f1066b8b28,Print Store,Retail , Print Store,,,,
4bf58dd8d48988d10d951735,Record Store,Retail , Record Store,,,,
4bf58dd8d48988d1fd941735,Shopping Mall,Retail , Shopping Mall,,,,
5744ccdfe4b0c0459246b4dc,Shopping Plaza,Retail , Shopping Plaza,,,,
4bf58dd8d48988d123951735,Smoke Shop,Retail , Smoke Shop,,,,
52f2ab2ebcbc57f1066b8b1b,Souvenir Store,Retail , Souvenir Store,,,,
4bf58dd8d48988d1f2941735,Sporting Goods Retail,Retail , Sporting Goods Retail,,,,
63be6904847c3692a84b9bf5,Baseball Store,Retail , Sporting Goods Retail , Baseball Store,,,
4bf58dd8d48988d115951735,Bicycle Store,Retail , Sporting Goods Retail , Bicycle Store,,,
52f2ab2ebcbc57f1066b8b1a,Dive Store,Retail , Sporting Goods Retail , Dive Store,,,
52f2ab2ebcbc57f1066b8b16,Fishing Store,Retail , Sporting Goods Retail , Fishing Store,,,
63be6904847c3692a84b9bf6,Golf Store,Retail , Sporting Goods Retail , Golf Store,,,
52f2ab2ebcbc57f1066b8b19,Gun Store,Retail , Sporting Goods Retail , Gun Store,,,
